    11.4114    3.9644    4.2933    0.0893   -0.0083    1.1668   -4.1985    8.2033                                                   
    11.3876    3.9605    4.3313    0.0885   -0.0070    1.1688   -4.1761    8.2445                                                   
    11.3637    3.9567    4.3694    0.0877   -0.0056    1.1708   -4.1538    8.2858                                                   
    11.3399    3.9528    4.4077    0.0870   -0.0042    1.1728   -4.1317    8.3272                                                   
    11.3161    3.9489    4.4461    0.0862   -0.0028    1.1748   -4.1098    8.3686                                                   
    11.2924    3.9450    4.4846    0.0855   -0.0014    1.1768   -4.0881    8.4100                                                   
    11.2687    3.9411    4.5233    0.0847   -0.0001    1.1788   -4.0666    8.4515                                                   
    11.2450    3.9373    4.5620    0.0840    0.0013    1.1808   -4.0453    8.4931                                                   
    11.2214    3.9334    4.6009    0.0833    0.0026    1.1827   -4.0241    8.5347                                                   
    11.1978    3.9295    4.6400    0.0826    0.0040    1.1847   -4.0031    8.5763                                                   
    11.1742    3.9256    4.6791    0.0819    0.0053    1.1866   -3.9822    8.6180                                                   
    11.1507    3.9218    4.7184    0.0812    0.0066    1.1886   -3.9616    8.6598                                                   
    11.1272    3.9179    4.7579    0.0805    0.0080    1.1905   -3.9411    8.7016                                                   
    11.1038    3.9140    4.7975    0.0798    0.0093    1.1924   -3.9207    8.7434                                                   
    11.0804    3.9102    4.8372    0.0792    0.0106    1.1943   -3.9006    8.7853                                                   
    11.0570    3.9063    4.8770    0.0785    0.0119    1.1962   -3.8805    8.8272                                                   
    11.0337    3.9025    4.9170    0.0778    0.0132    1.1981   -3.8607    8.8692                                                   
    11.0104    3.8986    4.9572    0.0772    0.0145    1.2000   -3.8409    8.9113                                                   
    10.9871    3.8948    4.9974    0.0766    0.0158    1.2019   -3.8214    8.9534                                                   
    10.9639    3.8909    5.0379    0.0759    0.0171    1.2038   -3.8020    8.9955                                                   
    10.9407    3.8871    5.0784    0.0753    0.0184    1.2056   -3.7827    9.0377                                                   
    10.9176    3.8832    5.1191    0.0747    0.0197    1.2075   -3.7635    9.0799                                                   
    10.8945    3.8794    5.1600    0.0741    0.0209    1.2093   -3.7446    9.1222                                                   
    10.8715    3.8756    5.2010    0.0735    0.0222    1.2112   -3.7257    9.1646                                                   
    10.8485    3.8717    5.2422    0.0729    0.0235    1.2130   -3.7070    9.2070                                                   
    10.8256    3.8679    5.2835    0.0723    0.0247    1.2149   -3.6884    9.2494                                                   
    10.8026    3.8641    5.3250    0.0717    0.0260    1.2167   -3.6700    9.2919                                                   
    10.7798    3.8603    5.3666    0.0711    0.0272    1.2185   -3.6517    9.3344                                                   
    10.7570    3.8564    5.4084    0.0706    0.0285    1.2203   -3.6335    9.3770                                                   
    10.7342    3.8526    5.4503    0.0700    0.0297    1.2221   -3.6154    9.4196                                                   
    10.7115    3.8488    5.4924    0.0694    0.0309    1.2239   -3.5975    9.4623                                                   
    10.6888    3.8450    5.5347    0.0689    0.0322    1.2257   -3.5797    9.5051                                                   
    10.6662    3.8412    5.5771    0.0683    0.0334    1.2275   -3.5620    9.5478                                                   
    10.6436    3.8374    5.6197    0.0678    0.0346    1.2292   -3.5445    9.5907                                                   
    10.6210    3.8336    5.6624    0.0673    0.0358    1.2310   -3.5270    9.6336                                                   
    10.5985    3.8298    5.7054    0.0667    0.0370    1.2328   -3.5097    9.6765                                                   
    10.5761    3.8261    5.7484    0.0662    0.0382    1.2345   -3.4925    9.7195                                                   
    10.5537    3.8223    5.7917    0.0657    0.0394    1.2363   -3.4754    9.7625                                                   
    10.5313    3.8185    5.8351    0.0652    0.0406    1.2380   -3.4584    9.8056                                                   
    10.5090    3.8147    5.8787    0.0647    0.0418    1.2397   -3.4416    9.8487                                                   
    10.4868    3.8110    5.9225    0.0642    0.0430    1.2414   -3.4248    9.8919                                                   
    10.4646    3.8072    5.9664    0.0637    0.0442    1.2432   -3.4082    9.9351                                                   
    10.4424    3.8034    6.0106    0.0632    0.0454    1.2449   -3.3916    9.9784                                                   
    10.4203    3.7997    6.0549    0.0627    0.0465    1.2466   -3.3752   10.0217                                                   
    10.3982    3.7959    6.0994    0.0622    0.0477    1.2483   -3.3589   10.0651                                                   
    10.3762    3.7922    6.1440    0.0618    0.0489    1.2500   -3.3426   10.1086                                                   
    10.3543    3.7885    6.1889    0.0613    0.0500    1.2517   -3.3265   10.1520                                                   
    10.3324    3.7847    6.2339    0.0608    0.0512    1.2534   -3.3105   10.1956                                                   
    10.3105    3.7810    6.2791    0.0604    0.0523    1.2550   -3.2946   10.2391                                                   
    10.2887    3.7773    6.3245    0.0599    0.0535    1.2567   -3.2788   10.2828                                                   
    10.2669    3.7735    6.3701    0.0595    0.0546    1.2584   -3.2631   10.3264                                                   
    10.2452    3.7698    6.4159    0.0590    0.0558    1.2600   -3.2474   10.3702                                                   
    10.2235    3.7661    6.4619    0.0586    0.0569    1.2617   -3.2319   10.4139                                                   
    10.2019    3.7624    6.5081    0.0582    0.0580    1.2633   -3.2165   10.4578                                                   
    10.1804    3.7587    6.5544    0.0577    0.0592    1.2650   -3.2011   10.5016                                                   
    10.1589    3.7550    6.6010    0.0573    0.0603    1.2666   -3.1859   10.5456                                                   
    10.1374    3.7513    6.6478    0.0569    0.0614    1.2682   -3.1707   10.5895                                                   
    10.1160    3.7476    6.6947    0.0565    0.0625    1.2698   -3.1556   10.6336                                                   
    10.0946    3.7439    6.7419    0.0560    0.0636    1.2715   -3.1407   10.6776                                                   
    10.0733    3.7403    6.7892    0.0556    0.0647    1.2731   -3.1258   10.7217                                                   
    10.0520    3.7366    6.8368    0.0552    0.0659    1.2747   -3.1110   10.7659                                                   
    10.0308    3.7329    6.8846    0.0548    0.0670    1.2763   -3.0962   10.8101                                                   
    10.0097    3.7293    6.9326    0.0544    0.0680    1.2779   -3.0816   10.8544                                                   
     9.9886    3.7256    6.9808    0.0540    0.0691    1.2794   -3.0670   10.8987                                                   
     9.9675    3.7220    7.0292    0.0536    0.0702    1.2810   -3.0526   10.9431                                                   
     9.9465    3.7183    7.0778    0.0533    0.0713    1.2826   -3.0382   10.9875                                                   
     9.9256    3.7147    7.1266    0.0529    0.0724    1.2842   -3.0239   11.0320                                                   
     9.9047    3.7110    7.1757    0.0525    0.0735    1.2857   -3.0096   11.0765                                                   
     9.8838    3.7074    7.2250    0.0521    0.0745    1.2873   -2.9955   11.1211                                                   
     9.8630    3.7038    7.2744    0.0517    0.0756    1.2889   -2.9814   11.1657                                                   
     9.8423    3.7002    7.3242    0.0514    0.0767    1.2904   -2.9674   11.2104                                                   
     9.8216    3.6966    7.3741    0.0510    0.0777    1.2920   -2.9535   11.2551                                                   
     9.8009    3.6930    7.4242    0.0507    0.0788    1.2935   -2.9397   11.2998                                                   
     9.7804    3.6894    7.4746    0.0503    0.0799    1.2950   -2.9259   11.3446                                                   
     9.7598    3.6858    7.5252    0.0499    0.0809    1.2966   -2.9122   11.3895                                                   
     9.7393    3.6822    7.5761    0.0496    0.0820    1.2981   -2.8986   11.4344                                                   
     9.7189    3.6786    7.6272    0.0492    0.0830    1.2996   -2.8850   11.4794                                                   
     9.6985    3.6750    7.6785    0.0489    0.0840    1.3011   -2.8716   11.5244                                                   
     9.6782    3.6714    7.7300    0.0486    0.0851    1.3026   -2.8581   11.5695                                                   
     9.6579    3.6679    7.7818    0.0482    0.0861    1.3041   -2.8448   11.6146                                                   
     9.6377    3.6643    7.8338    0.0479    0.0872    1.3056   -2.8315   11.6597                                                   
     9.6175    3.6607    7.8861    0.0476    0.0882    1.3071   -2.8184   11.7049                                                   
     9.5974    3.6572    7.9386    0.0472    0.0892    1.3086   -2.8052   11.7502                                                   
     9.5773    3.6536    7.9913    0.0469    0.0902    1.3101   -2.7922   11.7955                                                   
     9.5573    3.6501    8.0443    0.0466    0.0912    1.3116   -2.7792   11.8409                                                   
     9.5373    3.6466    8.0975    0.0463    0.0923    1.3131   -2.7662   11.8863                                                   
     9.5174    3.6430    8.1510    0.0459    0.0933    1.3145   -2.7534   11.9317                                                   
     9.4975    3.6395    8.2047    0.0456    0.0943    1.3160   -2.7406   11.9773                                                   
     9.4777    3.6360    8.2587    0.0453    0.0953    1.3175   -2.7278   12.0228                                                   
     9.4579    3.6325    8.3130    0.0450    0.0963    1.3189   -2.7152   12.0684                                                   
     9.4382    3.6290    8.3675    0.0447    0.0973    1.3204   -2.7026   12.1141                                                   
     9.4185    3.6255    8.4222    0.0444    0.0983    1.3218   -2.6900   12.1598                                                   
     9.3989    3.6220    8.4772    0.0441    0.0993    1.3233   -2.6775   12.2055                                                   
     9.3794    3.6185    8.5325    0.0438    0.1003    1.3247   -2.6651   12.2513                                                   
     9.3599    3.6150    8.5880    0.0435    0.1013    1.3262   -2.6527   12.2972                                                   
     9.3404    3.6115    8.6438    0.0432    0.1022    1.3276   -2.6404   12.3431                                                   
     9.3210    3.6080    8.6999    0.0429    0.1032    1.3290   -2.6282   12.3891                                                   
     9.3016    3.6046    8.7562    0.0427    0.1042    1.3304   -2.6160   12.4351                                                   
     9.2823    3.6011    8.8129    0.0424    0.1052    1.3318   -2.6039   12.4811                                                   
     9.2631    3.5977    8.8697    0.0421    0.1061    1.3333   -2.5918   12.5272                                                   
     9.2439    3.5942    8.9269    0.0418    0.1071    1.3347   -2.5798   12.5734                                                   
     9.2247    3.5908    8.9843    0.0415    0.1081    1.3361   -2.5678   12.6196                                                   
     9.2056    3.5873    9.0420    0.0413    0.1090    1.3375   -2.5559   12.6658                                                   
     9.1866    3.5839    9.1000    0.0410    0.1100    1.3389   -2.5441   12.7121                                                   
     9.1676    3.5805    9.1583    0.0407    0.1110    1.3403   -2.5323   12.7585                                                   
     9.1486    3.5770    9.2169    0.0405    0.1119    1.3416   -2.5205   12.8049                                                   
     9.1297    3.5736    9.2757    0.0402    0.1129    1.3430   -2.5089   12.8513                                                   
     9.1109    3.5702    9.3348    0.0399    0.1138    1.3444   -2.4972   12.8978                                                   
     9.0921    3.5668    9.3942    0.0397    0.1148    1.3458   -2.4857   12.9444                                                   
     9.0733    3.5634    9.4540    0.0394    0.1157    1.3472   -2.4741   12.9910                                                   
     9.0546    3.5600    9.5140    0.0392    0.1166    1.3485   -2.4627   13.0376                                                   
     9.0360    3.5566    9.5743    0.0389    0.1176    1.3499   -2.4512   13.0843                                                   
     9.0174    3.5533    9.6348    0.0387    0.1185    1.3512   -2.4399   13.1310                                                   
     8.9989    3.5499    9.6957    0.0384    0.1194    1.3526   -2.4285   13.1778                                                   
     8.9804    3.5465    9.7569    0.0382    0.1204    1.3540   -2.4173   13.2247                                                   
     8.9619    3.5432    9.8184    0.0379    0.1213    1.3553   -2.4060   13.2716                                                   
     8.9435    3.5398    9.8802    0.0377    0.1222    1.3566   -2.3949   13.3185                                                   
     8.9252    3.5364    9.9423    0.0374    0.1231    1.3580   -2.3838   13.3655                                                   
     8.9069    3.5331   10.0048    0.0372    0.1241    1.3593   -2.3727   13.4126                                                   
     8.8886    3.5298   10.0675    0.0370    0.1250    1.3606   -2.3616   13.4597                                                   
     8.8704    3.5264   10.1305    0.0367    0.1259    1.3620   -2.3507   13.5068                                                   
     8.8523    3.5231   10.1939    0.0365    0.1268    1.3633   -2.3397   13.5540                                                   
     8.8342    3.5198   10.2575    0.0363    0.1277    1.3646   -2.3289   13.6012                                                   
     8.8161    3.5165   10.3215    0.0361    0.1286    1.3659   -2.3180   13.6485                                                   
     8.7981    3.5131   10.3858    0.0358    0.1295    1.3672   -2.3072   13.6959                                                   
     8.7802    3.5098   10.4505    0.0356    0.1304    1.3686   -2.2965   13.7432                                                   
     8.7623    3.5065   10.5154    0.0354    0.1313    1.3699   -2.2858   13.7907                                                   
     8.7444    3.5032   10.5807    0.0352    0.1322    1.3712   -2.2751   13.8382                                                   
     8.7266    3.5000   10.6463    0.0349    0.1331    1.3725   -2.2645   13.8857                                                   
     8.7088    3.4967   10.7122    0.0347    0.1340    1.3738   -2.2539   13.9333                                                   
     8.6911    3.4934   10.7785    0.0345    0.1349    1.3750   -2.2434   13.9809                                                   
     8.6735    3.4901   10.8451    0.0343    0.1358    1.3763   -2.2329   14.0286                                                   
     8.6559    3.4869   10.9120    0.0341    0.1366    1.3776   -2.2225   14.0764                                                   
     8.6383    3.4836   10.9793    0.0339    0.1375    1.3789   -2.2121   14.1241                                                   
     8.6208    3.4804   11.0469    0.0337    0.1384    1.3802   -2.2017   14.1720                                                   
     8.6033    3.4771   11.1149    0.0335    0.1393    1.3814   -2.1914   14.2199                                                   
     8.5859    3.4739   11.1832    0.0333    0.1402    1.3827   -2.1811   14.2678                                                   
     8.5685    3.4706   11.2518    0.0331    0.1410    1.3840   -2.1709   14.3158                                                   
     8.5512    3.4674   11.3208    0.0329    0.1419    1.3852   -2.1607   14.3638                                                   
     8.5339    3.4642   11.3902    0.0327    0.1428    1.3865   -2.1505   14.4119                                                   
     8.5167    3.4610   11.4599    0.0325    0.1436    1.3878   -2.1404   14.4600                                                   
     8.4995    3.4577   11.5299    0.0323    0.1445    1.3890   -2.1304   14.5082                                                   
     8.4824    3.4545   11.6003    0.0321    0.1453    1.3903   -2.1203   14.5564                                                   
     8.4653    3.4513   11.6711    0.0319    0.1462    1.3915   -2.1103   14.6047                                                   
     8.4482    3.4481   11.7422    0.0317    0.1471    1.3927   -2.1004   14.6531                                                   
     8.4312    3.4450   11.8137    0.0315    0.1479    1.3940   -2.0905   14.7014                                                   
     8.4143    3.4418   11.8855    0.0313    0.1488    1.3952   -2.0806   14.7499                                                   
     8.3974    3.4386   11.9577    0.0311    0.1496    1.3965   -2.0708   14.7983                                                   
     8.3805    3.4354   12.0303    0.0309    0.1504    1.3977   -2.0610   14.8469                                                   
     8.3637    3.4322   12.1032    0.0308    0.1513    1.3989   -2.0512   14.8955                                                   
     8.3470    3.4291   12.1765    0.0306    0.1521    1.4001   -2.0415   14.9441                                                   
     8.3302    3.4259   12.2502    0.0304    0.1530    1.4014   -2.0318   14.9928                                                   
     8.3136    3.4228   12.3243    0.0302    0.1538    1.4026   -2.0221   15.0415                                                   
     8.2969    3.4196   12.3987    0.0300    0.1546    1.4038   -2.0125   15.0903                                                   
     8.2804    3.4165   12.4735    0.0299    0.1555    1.4050   -2.0029   15.1391                                                   
     8.2638    3.4134   12.5487    0.0297    0.1563    1.4062   -1.9934   15.1880                                                   
     8.2473    3.4102   12.6243    0.0295    0.1571    1.4074   -1.9839   15.2369                                                   
     8.2309    3.4071   12.7003    0.0293    0.1580    1.4086   -1.9744   15.2859                                                   
     8.2145    3.4040   12.7766    0.0292    0.1588    1.4098   -1.9650   15.3349                                                   
     8.1981    3.4009   12.8533    0.0290    0.1596    1.4110   -1.9556   15.3840                                                   
     8.1818    3.3978   12.9305    0.0288    0.1604    1.4122   -1.9462   15.4331                                                   
     8.1656    3.3947   13.0080    0.0287    0.1612    1.4134   -1.9368   15.4823                                                   
     8.1494    3.3916   13.0859    0.0285    0.1621    1.4146   -1.9275   15.5315                                                   
     8.1332    3.3885   13.1642    0.0283    0.1629    1.4157   -1.9183   15.5807                                                   
     8.1171    3.3854   13.2429    0.0282    0.1637    1.4169   -1.9090   15.6301                                                   
     8.1010    3.3823   13.3220    0.0280    0.1645    1.4181   -1.8998   15.6794                                                   
     8.0849    3.3793   13.4015    0.0278    0.1653    1.4193   -1.8907   15.7289                                                   
     8.0689    3.3762   13.4814    0.0277    0.1661    1.4204   -1.8815   15.7783                                                   
     8.0530    3.3731   13.5617    0.0275    0.1669    1.4216   -1.8724   15.8278                                                   
     8.0371    3.3701   13.6424    0.0274    0.1677    1.4228   -1.8634   15.8774                                                   
     8.0212    3.3670   13.7235    0.0272    0.1685    1.4239   -1.8543   15.9270                                                   
     8.0054    3.3640   13.8050    0.0271    0.1693    1.4251   -1.8453   15.9767                                                   
     7.9896    3.3610   13.8870    0.0269    0.1701    1.4262   -1.8363   16.0264                                                   
     7.9739    3.3579   13.9693    0.0268    0.1709    1.4274   -1.8274   16.0762                                                   
     7.9582    3.3549   14.0521    0.0266    0.1717    1.4286   -1.8185   16.1260                                                   
     7.9426    3.3519   14.1352    0.0265    0.1725    1.4297   -1.8096   16.1759                                                   
     7.9270    3.3489   14.2188    0.0263    0.1733    1.4308   -1.8007   16.2258                                                   
     7.9114    3.3458   14.3028    0.0262    0.1740    1.4320   -1.7919   16.2757                                                   
     7.8959    3.3428   14.3873    0.0260    0.1748    1.4331   -1.7831   16.3258                                                   
     7.8804    3.3398   14.4721    0.0259    0.1756    1.4343   -1.7744   16.3758                                                   
     7.8650    3.3368   14.5574    0.0257    0.1764    1.4354   -1.7656   16.4259                                                   
     7.8496    3.3339   14.6431    0.0256    0.1772    1.4365   -1.7569   16.4761                                                   
     7.8342    3.3309   14.7293    0.0254    0.1779    1.4376   -1.7482   16.5263                                                   
     7.8189    3.3279   14.8158    0.0253    0.1787    1.4388   -1.7396   16.5766                                                   
     7.8037    3.3249   14.9028    0.0252    0.1795    1.4399   -1.7310   16.6269                                                   
     7.7884    3.3220   14.9902    0.0250    0.1802    1.4410   -1.7224   16.6772                                                   
     7.7733    3.3190   15.0781    0.0249    0.1810    1.4421   -1.7138   16.7276                                                   
     7.7581    3.3160   15.1664    0.0247    0.1818    1.4432   -1.7053   16.7781                                                   
     7.7430    3.3131   15.2551    0.0246    0.1825    1.4444   -1.6968   16.8286                                                   
     7.7280    3.3101   15.3442    0.0245    0.1833    1.4455   -1.6883   16.8792                                                   
     7.7130    3.3072   15.4338    0.0243    0.1841    1.4466   -1.6799   16.9298                                                   
     7.6980    3.3043   15.5239    0.0242    0.1848    1.4477   -1.6715   16.9804                                                   
     7.6831    3.3013   15.6143    0.0241    0.1856    1.4488   -1.6631   17.0311                                                   
     7.6682    3.2984   15.7053    0.0239    0.1863    1.4499   -1.6547   17.0819                                                   
     7.6533    3.2955   15.7966    0.0238    0.1871    1.4510   -1.6464   17.1327                                                   
     7.6385    3.2926   15.8884    0.0237    0.1878    1.4521   -1.6381   17.1836                                                   
     7.6238    3.2897   15.9807    0.0235    0.1886    1.4532   -1.6298   17.2345                                                   
     7.6090    3.2868   16.0734    0.0234    0.1893    1.4542   -1.6215   17.2854                                                   
     7.5944    3.2839   16.1665    0.0233    0.1901    1.4553   -1.6133   17.3364                                                   
     7.5797    3.2810   16.2601    0.0232    0.1908    1.4564   -1.6051   17.3875                                                   
     7.5651    3.2781   16.3541    0.0230    0.1916    1.4575   -1.5969   17.4386                                                   
     7.5506    3.2752   16.4486    0.0229    0.1923    1.4586   -1.5888   17.4897                                                   
     7.5360    3.2723   16.5436    0.0228    0.1931    1.4596   -1.5807   17.5409                                                   
     7.5215    3.2695   16.6390    0.0227    0.1938    1.4607   -1.5726   17.5922                                                   
     7.5071    3.2666   16.7348    0.0226    0.1945    1.4618   -1.5645   17.6435                                                   
     7.4927    3.2637   16.8311    0.0224    0.1953    1.4629   -1.5564   17.6948                                                   
                                                                                                                                    
                                                                                                                                    
