       p_x	       p_y	       p_z	       v	       E	A	Z	polar angle
 -0.454457	 -0.300095	  0.499205	0.618742	0.256001	1	1	146.562
  0.092716	  0.621345	  0.504504	0.651195	  0.2983	1	0	81.5131
  0.384928	 -0.254512	  0.136955	0.456179	0.116189	1	0	33.4725
  0.496112	  0.311619	  0.731214	 0.70634	 0.38751	1	0	32.1339
  0.397469	 -0.155317	  0.505274	0.575837	0.209533	1	0	21.3438
  -0.38896	  0.408498	  0.259738	0.551613	0.186764	1	0	133.597
 -0.550251	  0.419032	  0.493967	0.671066	0.327526	1	0	142.71
 -0.206018	  0.491479	  0.086491	0.498443	0.144142	1	0	112.743
  0.576707	  0.165876	  0.544441	0.653299	0.301259	1	0	16.0466
 -0.082456	  0.862454	  0.333996	0.703512	0.381857	1	1	95.4613
 -0.592862	 -0.876763	    133.93	0.354815	 24.5599	376	148	124.066
 -0.280832	 -0.816974	 -0.041343	0.418674	0.189768	2	2	108.97
  0.510517	 -0.380091	  0.426225	0.632521	0.273036	1	1	36.6685
  0.627855	  0.313867	  0.370614	0.645979	0.290785	1	1	26.5607
  0.510463	  0.040002	  0.910315	0.743999	0.465813	1	1	4.48078
  0.023603	 -0.017848	   1.15626	0.776365	0.550806	1	0	37.0957
 -0.412704	 -0.257233	 -0.077267	0.464413	0.121276	1	0	148.065
 -0.167317	  0.458191	  0.396207	0.556183	0.190883	1	0	110.061
  0.426152	 -0.231187	  0.815356	0.710697	0.395758	1	0	28.4798
  0.423157	  0.245002	  0.839296	0.718975	0.412009	1	0	30.0703
